image,H_x,W_x,masks_total_x,candidates_kept_x,blocks_drawn_x,rows_x,median_cols_per_row_x,H_y,W_y,masks_total_y,candidates_kept_y,blocks_drawn_y,rows_y,median_cols_per_row_y,occupancy,regularity_index,H,W,masks_total,candidates_kept,blocks_drawn,rows,median_cols_per_row,wwr,H_ws,W_ws,masks_total_ws,candidates_kept_ws,blocks_drawn_ws,rows_ws,median_cols_per_row_ws,wwr_ws,shading_idx,risk_flag,bad_flag
cmp_b0113.jpg,1024,951,203,121,102,18,3,1024,951,203,121,102,18,3,1.8888888888888888,0.3696971781449992,1024,951,203,121,102,18,3,0.2877200963874696,1024,951,203,121,102,18,3,0.2877200963874696,0.1934298121927692,False,False
cmp_b0114.jpg,1024,987,172,81,71,19,3,1024,987,172,81,71,19,3,1.2456140350877194,0.3732059229084419,1024,987,172,81,71,19,3,0.329152928541676,1024,987,172,81,71,19,3,0.329152928541676,0.0173375716853977,False,False
cmp_b0115.jpg,1024,687,120,83,76,17,4,1024,687,120,83,76,17,4,1.1176470588235294,0.7204991601793223,1024,687,120,83,76,17,4,0.1962524825743212,1024,687,120,83,76,17,4,0.1962524825743212,0.0499990450576524,False,False
cmp_b0116.jpg,1024,804,125,59,53,16,2,1024,804,125,59,53,16,2,1.65625,0.3284093632918842,1024,804,125,59,53,16,2,0.4141151557089443,1024,804,125,59,53,16,2,0.4141151557089443,0.0923899654672154,False,False
cmp_b0117.jpg,643,1024,124,70,68,15,5,643,1024,124,70,68,15,5,0.9066666666666666,0.656484976260733,643,1024,124,70,68,15,5,0.2641159303281136,643,1024,124,70,68,15,5,0.2641159303281136,0.0082753645591796,False,False
cmp_b0118.jpg,704,1024,188,96,82,13,6,704,1024,188,96,82,13,6,1.051282051282051,0.5944057974569867,704,1024,188,96,82,13,6,0.3616512043981564,704,1024,188,96,82,13,6,0.3616512043981564,0.2589533750264454,False,False
cmp_b0119.jpg,846,1024,218,113,96,17,7,846,1024,218,113,96,17,7,0.8067226890756303,0.112248891723027,846,1024,218,113,96,17,7,0.2658628985801904,846,1024,218,113,96,17,7,0.2658628985801904,0.0425205070842654,False,False
cmp_b0120.jpg,767,1024,107,52,45,12,3,767,1024,107,52,45,12,3,1.25,0.7060607320476904,767,1024,107,52,45,12,3,0.3379864902851009,767,1024,107,52,45,12,3,0.3379864902851009,0.3561322804798857,False,False
cmp_b0121.jpg,758,1024,225,129,102,15,6,758,1024,225,129,102,15,6,1.1333333333333333,0.4521214422772106,758,1024,225,129,102,15,6,0.4169278996865204,758,1024,225,129,102,15,6,0.4169278996865204,0.425690076280459,False,False
cmp_b0122.jpg,717,1024,135,77,66,14,5,717,1024,135,77,66,14,5,0.9428571428571428,0.7270996816108607,717,1024,135,77,66,14,5,0.4023225786735325,717,1024,135,77,66,14,5,0.4023225786735325,0.0534888378898635,False,False
cmp_b0123.jpg,780,1024,161,93,75,12,5,780,1024,161,93,75,12,5,1.25,0.7060607320476904,780,1024,161,93,75,12,5,0.3290468562876296,780,1024,161,93,75,12,5,0.3290468562876296,0.0124233279758585,False,False
cmp_b0124.jpg,805,1024,183,76,67,14,3,805,1024,183,76,67,14,3,1.5952380952380951,0.6683984149284348,805,1024,183,76,67,14,3,0.1625832039089207,805,1024,183,76,67,14,3,0.1625832039089207,0.2893968755736218,False,False
cmp_b0125.jpg,722,1024,219,138,109,15,6,722,1024,219,138,109,15,6,1.211111111111111,0.4436365984204587,722,1024,219,138,109,15,6,0.2703874690550977,722,1024,219,138,109,15,6,0.2703874690550977,0.0160812258428755,False,False
cmp_b0126.jpg,752,1024,124,67,66,11,4,752,1024,124,67,66,11,4,1.5,0.8121212640954806,752,1024,124,67,66,11,4,0.1087860445043228,752,1024,124,67,66,11,4,0.1087860445043228,0.1539216748799877,False,False
cmp_b0127.jpg,795,1024,99,32,27,9,2,795,1024,99,32,27,9,2,1.5,0.2787881529842657,795,1024,99,32,27,9,2,0.1242453322049522,795,1024,99,32,27,9,2,0.1242453322049522,0.2458224039791668,False,False
cmp_b0128.jpg,771,1024,77,52,46,12,3,771,1024,77,52,46,12,3,1.2777777777777777,0.703030430670279,771,1024,77,52,46,12,3,0.354938172914849,771,1024,77,52,46,12,3,0.354938172914849,0.0687526571388081,False,False
cmp_b0129.jpg,765,1024,131,81,73,13,6,765,1024,131,81,73,13,6,0.935897435897436,0.5930071968212585,765,1024,131,81,73,13,6,0.2692134664434256,765,1024,131,81,73,13,6,0.2692134664434256,0.2363458452385612,False,False
cmp_b0130.jpg,761,1024,117,48,43,10,4,761,1024,117,48,43,10,4,1.075,0.7918182196143172,761,1024,117,48,43,10,4,0.2528746832976028,761,1024,117,48,43,10,4,0.2528746832976028,0.3871031149919776,False,False
cmp_b0131.jpg,1024,851,152,91,74,15,4,1024,851,152,91,74,15,4,1.2333333333333334,0.8412121573186297,1024,851,152,91,74,15,4,0.291965782883079,1024,851,152,91,74,15,4,0.291965782883079,0.0382492614134699,False,False
cmp_b0132.jpg,1024,876,186,111,95,19,4,1024,876,186,111,95,19,4,1.25,0.5727273542699534,1024,876,186,111,95,19,4,0.2773819825420696,1024,876,186,111,95,19,4,0.2773819825420696,0.0170147237682085,False,False
cmp_b0133.jpg,1024,890,109,56,49,13,4,1024,890,109,56,49,13,4,0.9423076923076924,0.9937062971392224,1024,890,109,56,49,13,4,0.2065572809190189,1024,890,109,56,49,13,4,0.2065572809190189,0.1031442565082277,False,False
cmp_b0134.jpg,568,1024,132,64,57,12,3,568,1024,132,64,57,12,3,1.5833333333333333,0.6696971155187539,568,1024,132,64,57,12,3,0.3249507300842522,568,1024,132,64,57,12,3,0.3249507300842522,0.2713302599051246,False,False
cmp_b0135.jpg,718,1024,205,123,96,16,5,718,1024,205,123,96,16,5,1.2,0.578181963415916,718,1024,205,123,96,16,5,0.3522619736413735,718,1024,205,123,96,16,5,0.3522619736413735,0.0260445604832649,False,False
cmp_b0136.jpg,731,1024,167,105,89,15,4,731,1024,167,105,89,15,4,1.4833333333333334,0.8139394449219274,731,1024,167,105,89,15,4,0.4711527405748159,731,1024,167,105,89,15,4,0.4711527405748159,0.1972788680773082,False,False
cmp_b0137.jpg,737,1024,144,58,50,13,3,737,1024,144,58,50,13,3,1.2820512820512822,0.769230886013927,737,1024,144,58,50,13,3,0.2567677450595232,737,1024,144,58,50,13,3,0.2567677450595232,0.1101983799466383,False,False
cmp_b0138.jpg,776,1024,130,52,48,14,2,776,1024,130,52,48,14,2,1.7142857142857142,0.4554115090251932,776,1024,130,52,48,14,2,0.2798854077776423,776,1024,130,52,48,14,2,0.2798854077776423,0.4009155832265152,False,False
cmp_b0139.jpg,732,1024,139,69,60,15,3,732,1024,139,69,60,15,3,1.3333333333333333,0.6303031723598987,732,1024,139,69,60,15,3,0.3630551387523499,732,1024,139,69,60,15,3,0.3630551387523499,0.2488263316405784,False,False
cmp_b0140.jpg,624,1024,125,75,63,15,3,624,1024,125,75,63,15,3,1.4,0.6230304490541114,624,1024,125,75,63,15,3,0.5853131404783454,624,1024,125,75,63,15,3,0.5853131404783454,0.1098854689108703,False,False
cmp_b0141.jpg,589,1024,171,83,75,11,4,589,1024,171,83,75,11,4,1.7045454545454546,0.7898072266799969,589,1024,171,83,75,11,4,0.2505498037623494,589,1024,171,83,75,11,4,0.2505498037623494,0.076970700545111,False,False
cmp_b0142.jpg,800,1024,100,44,34,9,3,800,1024,100,44,34,9,3,1.2592592592592593,0.5050506649218809,800,1024,100,44,34,9,3,0.4507212948121506,800,1024,100,44,34,9,3,0.4507212948121506,0.1152948949401458,False,False
cmp_b0143.jpg,977,1024,110,51,47,15,3,977,1024,110,51,47,15,3,1.0444444444444445,0.661818306684977,977,1024,110,51,47,15,3,0.2136961525096721,977,1024,110,51,47,15,3,0.2136961525096721,0.0943720232459909,False,False
cmp_b0144.jpg,677,1024,135,78,67,14,4,677,1024,135,78,67,14,4,1.1964285714285714,0.9119047847041766,677,1024,135,78,67,14,4,0.3425778816199377,677,1024,135,78,67,14,4,0.3425778816199377,0.1901125276643496,False,False
cmp_b0145.jpg,764,1024,166,95,91,14,5,764,1024,166,95,91,14,5,1.3,0.7006061895683499,764,1024,166,95,91,14,5,0.4265684936711788,764,1024,166,95,91,14,5,0.4265684936711788,0.2089827347929299,False,False
cmp_b0146.jpg,1024,989,120,39,35,19,2,1024,989,120,39,35,19,2,0.9210526315789472,0.1913878311728601,1024,989,120,39,35,19,2,0.3049456928946059,1024,989,120,39,35,19,2,0.3049456928946059,0.0679211760854086,False,False
cmp_b0147.jpg,669,1024,88,47,40,10,4,669,1024,88,47,40,10,4,1.0,0.8000000333333279,669,1024,88,47,40,10,4,0.2693734666333963,669,1024,88,47,40,10,4,0.2693734666333963,0.020694895149873,False,False
cmp_b0148.jpg,1024,768,125,65,54,17,3,1024,768,125,65,54,17,3,1.0588235294117647,0.5269163689784964,1024,768,125,65,54,17,3,0.3145379495585882,1024,768,125,65,54,17,3,0.3145379495585882,0.0022232171466445,False,False
cmp_b0149.jpg,1024,768,123,51,43,17,2,1024,768,123,51,43,17,2,1.2647058823529411,0.304456588181162,1024,768,123,51,43,17,2,0.1800490672185815,1024,768,123,51,43,17,2,0.1800490672185815,0.0276244306645448,False,False
cmp_b0150.jpg,1024,768,111,71,61,18,2,1024,768,111,71,61,18,2,1.6944444444444444,0.1909093877868287,1024,768,111,71,61,18,2,0.2897995587880459,1024,768,111,71,61,18,2,0.2897995587880459,0.0055185258637786,False,False
cmp_b0151.jpg,1024,768,138,80,68,17,3,1024,768,138,80,68,17,3,1.3333333333333333,0.4969698612487839,1024,768,138,80,68,17,3,0.2591671266482674,1024,768,138,80,68,17,3,0.2591671266482674,0.0093028735815572,False,False
cmp_b0152.jpg,1024,768,103,51,41,11,3,1024,768,103,51,41,11,3,1.2424242424242424,0.640220522322336,1024,768,103,51,41,11,3,0.1510482022453111,1024,768,103,51,41,11,3,0.1510482022453111,0.0293129336377286,False,False
cmp_b0153.jpg,1024,768,184,91,75,17,4,1024,768,184,91,75,17,4,1.1029411764705883,0.7221034373791283,1024,768,184,91,75,17,4,0.2415801964501449,1024,768,184,91,75,17,4,0.2415801964501449,0.0404839827046654,False,False
cmp_b0154.jpg,1024,768,153,87,64,15,4,1024,768,153,87,64,15,4,1.0666666666666669,0.859393965583098,1024,768,153,87,64,15,4,0.2472909472295756,1024,768,153,87,64,15,4,0.2472909472295756,0.0173826567555429,False,False
cmp_b0155.jpg,1024,768,149,102,81,18,4,1024,768,149,102,81,18,4,1.125,0.6530303660238619,1024,768,149,102,81,18,4,0.533451919782855,1024,768,149,102,81,18,4,0.533451919782855,0.115535335889526,False,False
cmp_b0156.jpg,1024,768,147,97,80,21,3,1024,768,147,97,80,21,3,1.2698412698412698,0.2372296421749231,1024,768,147,97,80,21,3,0.3007378923705669,1024,768,147,97,80,21,3,0.3007378923705669,0.0971260468815795,False,False
cmp_b0157.jpg,1024,768,184,107,94,19,5,1024,768,184,107,94,19,5,0.9894736842105264,0.3988518419341129,1024,768,184,107,94,19,5,0.2951610207930483,1024,768,184,107,94,19,5,0.2951610207930483,0.1444222611922027,False,False
cmp_b0158.jpg,1024,768,188,113,91,19,5,1024,768,188,113,91,19,5,0.9578947368421052,0.3954068677366347,1024,768,188,113,91,19,5,0.4202044468144174,1024,768,188,113,91,19,5,0.4202044468144174,0.0406102129744579,False,False
cmp_b0159.jpg,1024,768,155,72,66,17,3,1024,768,155,72,66,17,3,1.2941176470588236,0.5012479337816,1024,768,155,72,66,17,3,0.1505784497317417,1024,768,155,72,66,17,3,0.1505784497317417,0.359035645682605,False,False
cmp_b0160.jpg,1024,768,115,71,55,13,3,1024,768,115,71,55,13,3,1.4102564102564104,0.7552448796566437,1024,768,115,71,55,13,3,0.2287467590391136,1024,768,115,71,55,13,3,0.2287467590391136,0.0,False,False
cmp_b0161.jpg,1024,768,135,72,57,13,4,1024,768,135,72,57,13,4,1.0961538461538465,0.9895104952320376,1024,768,135,72,57,13,4,0.2194623778537666,1024,768,135,72,57,13,4,0.2194623778537666,0.0343221762387819,False,False
cmp_b0162.jpg,870,1024,234,111,106,19,5,870,1024,234,111,106,19,5,1.1157894736842104,0.3873685946091856,870,1024,234,111,106,19,5,0.3427619546125456,870,1024,234,111,106,19,5,0.3427619546125456,0.0716914054233803,False,False
cmp_b0163.jpg,1024,749,170,109,93,18,5,1024,749,170,109,93,18,5,1.0333333333333334,0.4630304605692694,1024,749,170,109,93,18,5,0.5934453347118118,1024,749,170,109,93,18,5,0.5934453347118118,0.0877939390716267,False,False
cmp_b0164.jpg,853,1024,129,49,46,11,4,853,1024,129,49,46,11,4,1.0454545454545454,0.8617080139076667,853,1024,129,49,46,11,4,0.1370616833277415,853,1024,129,49,46,11,4,0.1370616833277415,0.0448840710785393,False,False
cmp_b0165.jpg,1001,1024,149,100,79,16,4,1001,1024,149,100,79,16,4,1.234375,0.7744318654614194,1001,1024,149,100,79,16,4,0.3473698306013413,1001,1024,149,100,79,16,4,0.3473698306013413,0.0664923573488734,False,False
cmp_b0166.jpg,757,1024,114,66,64,13,5,757,1024,114,66,64,13,5,0.9846153846153848,0.7983217792370761,757,1024,114,66,64,13,5,0.1962972132149392,757,1024,114,66,64,13,5,0.1962972132149392,0.2566104530630554,False,False
cmp_b0167.jpg,1024,837,141,83,74,19,3,1024,837,141,83,74,19,3,1.2982456140350878,0.3674642992459782,1024,837,141,83,74,19,3,0.3840309389959174,1024,837,141,83,74,19,3,0.3840309389959174,0.0,False,False
cmp_b0168.jpg,974,1024,211,118,104,19,4,974,1024,211,118,104,19,4,1.368421052631579,0.55980870102941,974,1024,211,118,104,19,4,0.2270436415494348,974,1024,211,118,104,19,4,0.2270436415494348,0.0572466742948981,False,False
cmp_b0169.jpg,803,1024,173,96,88,15,4,803,1024,173,96,88,15,4,1.4666666666666666,0.8157576257483743,803,1024,173,96,88,15,4,0.2456429862366189,803,1024,173,96,88,15,4,0.2456429862366189,0.0,False,False
cmp_b0170.jpg,1024,858,139,87,73,15,4,1024,858,139,87,73,15,4,1.2166666666666666,0.8430303381450766,1024,858,139,87,73,15,4,0.3735853410390073,1024,858,139,87,73,15,4,0.3735853410390073,0.047228871570586,False,False
cmp_b0171.jpg,1024,933,174,80,75,18,3,1024,933,174,80,75,18,3,1.3888888888888888,0.4242426029384039,1024,933,174,80,75,18,3,0.2410253721826465,1024,933,174,80,75,18,3,0.2410253721826465,0.130233414813839,False,False
cmp_b0172.jpg,812,1024,176,92,76,15,4,812,1024,176,92,76,15,4,1.2666666666666666,0.8375757956657361,812,1024,176,92,76,15,4,0.2429333166049808,812,1024,176,92,76,15,4,0.2429333166049808,0.1039309626450305,False,False
cmp_b0173.jpg,1024,777,151,72,56,15,3,1024,777,151,72,56,15,3,1.2444444444444445,0.6400001367676151,1024,777,151,72,56,15,3,0.2160486014428553,1024,777,151,72,56,15,3,0.2160486014428553,0.0191675043997136,False,False
cmp_b0174.jpg,780,1024,150,78,72,16,3,780,1024,150,78,72,16,3,1.5,0.5454547085398732,780,1024,150,78,72,16,3,0.256408315809011,780,1024,150,78,72,16,3,0.256408315809011,0.1891971302905761,False,False
cmp_b0175.jpg,795,1024,123,76,65,15,3,795,1024,123,76,65,15,3,1.4444444444444444,0.6181819668502533,795,1024,123,76,65,15,3,0.3650786088613625,795,1024,123,76,65,15,3,0.3650786088613625,0.3170932469197844,False,False
cmp_b0176.jpg,836,1024,115,58,52,11,4,836,1024,115,58,52,11,4,1.181818181818182,0.8468319889640108,836,1024,115,58,52,11,4,0.2079054372063237,836,1024,115,58,52,11,4,0.2079054372063237,0.0082408034332819,False,False
cmp_b0177.jpg,830,1024,112,55,53,10,5,830,1024,112,55,53,10,5,1.06,0.5934546823580693,830,1024,112,55,53,10,5,0.1647657273654662,830,1024,112,55,53,10,5,0.1647657273654662,0.0120691720179471,False,False
cmp_b0178.jpg,780,1024,124,71,60,13,3,780,1024,124,71,60,13,3,1.5384615384615383,0.7412588732993605,780,1024,124,71,60,13,3,0.2077710292877734,780,1024,124,71,60,13,3,0.2077710292877734,0.3358790003941026,False,False
cmp_b0179.jpg,814,1024,126,65,52,13,3,814,1024,126,65,52,13,3,1.3333333333333333,0.7636364834710136,814,1024,126,65,52,13,3,0.2775349356107601,814,1024,126,65,52,13,3,0.2775349356107601,0.3079319186603101,False,False
cmp_b0180.jpg,800,1024,124,74,57,13,5,800,1024,124,74,57,13,5,0.8769230769230769,0.7865735338969582,800,1024,124,74,57,13,5,0.3923619334998107,800,1024,124,74,57,13,5,0.3923619334998107,0.2534856588170507,False,False
cmp_b0181.jpg,1024,804,125,66,52,15,2,1024,804,125,66,52,15,2,1.7333333333333334,0.386666932525125,1024,804,125,66,52,15,2,0.189950725914598,1024,804,125,66,52,15,2,0.189950725914598,0.1366741977810386,False,False
cmp_b0182.jpg,1024,671,184,108,101,17,5,1024,671,184,108,101,17,5,1.188235294117647,0.5127987296202033,1024,671,184,108,101,17,5,0.3735789344551229,1024,671,184,108,101,17,5,0.3735789344551229,0.038951090434352,False,False
cmp_b0183.jpg,1024,720,137,63,53,17,3,1024,720,137,63,53,17,3,1.03921568627451,0.5290554052449044,1024,720,137,63,53,17,3,0.2352954888488726,1024,720,137,63,53,17,3,0.2352954888488726,0.0187105970787307,False,False
cmp_b0184.jpg,1024,571,132,61,52,16,3,1024,571,132,61,52,16,3,1.0833333333333333,0.5909092292010437,1024,571,132,61,52,16,3,0.5747085758067753,1024,571,132,61,52,16,3,0.5747085758067753,0.0,True,False
cmp_b0185.jpg,1024,748,170,82,70,16,2,1024,748,170,82,70,16,2,2.1875,0.2704548494488917,1024,748,170,82,70,16,2,0.186333366565093,1024,748,170,82,70,16,2,0.186333366565093,0.0184596304893948,False,False
cmp_b0186.jpg,1024,652,225,128,112,18,6,1024,652,225,128,112,18,6,1.037037037037037,0.2626265203855645,1024,652,225,128,112,18,6,0.2773279318534743,1024,652,225,128,112,18,6,0.2773279318534743,0.0355840785598254,False,False
cmp_b0187.jpg,993,1024,139,86,69,15,4,993,1024,139,86,69,15,4,1.15,0.8503030614508639,993,1024,139,86,69,15,4,0.2000330261749286,993,1024,139,86,69,15,4,0.2000330261749286,0.2303309162347208,False,False
cmp_b0188.jpg,1024,873,172,99,79,18,3,1024,873,172,99,79,18,3,1.462962962962963,0.4161617992653068,1024,873,172,99,79,18,3,0.2747938299036493,1024,873,172,99,79,18,3,0.2747938299036493,0.0583765304795347,False,False
cmp_b0189.jpg,1024,561,119,61,51,14,3,1024,561,119,61,51,14,3,1.2142857142857142,0.7099568338186478,1024,561,119,61,51,14,3,0.3285681568001655,1024,561,119,61,51,14,3,0.3285681568001655,0.0491095470839818,False,False
cmp_b0190.jpg,588,1024,239,121,98,13,7,588,1024,239,121,98,13,7,1.0769230769230769,0.3916086961854801,588,1024,239,121,98,13,7,0.2260630519974264,588,1024,239,121,98,13,7,0.2260630519974264,0.2005300525759072,False,False
cmp_b0191.jpg,1024,824,127,70,63,17,4,1024,824,127,70,63,17,4,0.9264705882352942,0.7253119917787404,1024,824,127,70,63,17,4,0.4457020115248134,1024,824,127,70,63,17,4,0.4457020115248134,0.0354548575763618,False,False
cmp_b0192.jpg,1024,620,113,63,53,22,1,1024,620,113,63,53,22,1,2.409090909090909,0.0,1024,620,113,63,53,22,1,0.2397345520036312,1024,620,113,63,53,22,1,0.2397345520036312,0.0326125400750077,False,False
cmp_b0193.jpg,908,1024,168,75,62,15,5,908,1024,168,75,62,15,5,0.8266666666666667,0.6477577082937882,908,1024,168,75,62,15,5,0.2759545519945325,908,1024,168,75,62,15,5,0.2759545519945325,0.1054131086163377,False,False
cmp_b0194.jpg,847,1024,102,44,42,13,4,847,1024,102,44,42,13,4,0.8076923076923077,0.9790209904640752,847,1024,102,44,42,13,4,3.0405380666215627,847,1024,102,44,42,13,4,1.0,1.0,False,True
cmp_b0195.jpg,1024,654,115,64,55,21,2,1024,654,115,64,55,21,2,1.3095238095238095,0.0329007402071426,1024,654,115,64,55,21,2,0.258898785072323,1024,654,115,64,55,21,2,0.258898785072323,0.0432737725924979,False,False
cmp_b0196.jpg,468,1024,153,125,84,9,9,468,1024,153,125,84,9,9,1.037037037037037,0.0,468,1024,153,125,84,9,9,0.6401530490782941,468,1024,153,125,84,9,9,0.6401530490782941,0.0895170760228171,False,False
cmp_b0197.jpg,589,1024,170,104,87,13,5,589,1024,170,104,87,13,5,1.3384615384615384,0.7630770432167223,589,1024,170,104,87,13,5,0.1617003866610578,589,1024,170,104,87,13,5,0.1617003866610578,0.0,False,False
cmp_b0198.jpg,679,1024,218,117,101,12,8,679,1024,218,117,101,12,8,1.0520833333333333,0.1276519293615963,679,1024,218,117,101,12,8,0.3498575683466998,679,1024,218,117,101,12,8,0.3498575683466998,0.1195202512546499,False,False
cmp_b0199.jpg,1024,688,103,57,55,18,2,1024,688,103,57,55,18,2,1.5277777777777777,0.209091196051297,1024,688,103,57,55,18,2,0.2217022704987292,1024,688,103,57,55,18,2,0.2217022704987292,0.0563521489733144,False,False
cmp_b0200.jpg,562,1024,121,51,42,10,3,562,1024,121,51,42,10,3,1.4,0.5563637934985541,562,1024,121,51,42,10,3,0.3414222138207441,562,1024,121,51,42,10,3,0.3414222138207441,0.2442562897707351,False,False
cmp_b0201.jpg,1024,957,154,85,74,20,3,1024,957,154,85,74,20,3,1.2333333333333334,0.3078789795407927,1024,957,154,85,74,20,3,0.6194906310036223,1024,957,154,85,74,20,3,0.6194906310036223,0.0768311448084026,False,False
cmp_b0202.jpg,698,1024,175,108,81,12,6,698,1024,175,108,81,12,6,1.125,0.5196971882459915,698,1024,175,108,81,12,6,0.2358347890486671,698,1024,175,108,81,12,6,0.2358347890486671,0.0356751043264099,False,False
cmp_b0203.jpg,628,1024,152,83,70,11,6,628,1024,152,83,70,11,6,1.0606060606060606,0.4600553222471604,628,1024,152,83,70,11,6,0.4292184386974736,628,1024,152,83,70,11,6,0.4292184386974736,0.0764303562458035,False,False
cmp_b0204.jpg,1024,910,159,38,37,10,3,1024,910,159,38,37,10,3,1.2333333333333334,0.5745456017630224,1024,910,159,38,37,10,3,0.0821051657518417,1024,910,159,38,37,10,3,0.0821051657518417,0.009777455626045,False,False
cmp_b0205.jpg,686,1024,128,52,51,10,3,686,1024,128,52,51,10,3,1.7,0.5236365386225114,686,1024,128,52,51,10,3,0.1291701325593331,686,1024,128,52,51,10,3,0.1291701325593331,0.0155765996990884,False,False
cmp_b0206.jpg,555,1024,124,58,53,9,4,555,1024,124,58,53,9,4,1.4722222222222223,0.6818182543617771,555,1024,124,58,53,9,4,0.1302257069926167,555,1024,124,58,53,9,4,0.1302257069926167,0.0,False,False
cmp_b0207.jpg,1024,649,114,36,34,12,1,1024,649,114,36,34,12,1,2.833333333333333,0.1333337535351422,1024,649,114,36,34,12,1,0.2037854800451482,1024,649,114,36,34,12,1,0.2037854800451482,0.0199664001963134,False,False
cmp_b0208.jpg,770,1024,101,46,42,13,3,770,1024,101,46,42,13,3,1.0769230769230769,0.7916084961855802,770,1024,101,46,42,13,3,0.2562776062559156,770,1024,101,46,42,13,3,0.2562776062559156,0.0970424003985047,False,False
cmp_b0209.jpg,558,1024,166,92,87,11,7,558,1024,166,92,87,11,7,1.12987012987013,0.2524993460852535,558,1024,166,92,87,11,7,0.2982198017905009,558,1024,166,92,87,11,7,0.2982198017905009,0.1046163692806144,False,False
cmp_b0210.jpg,594,1024,140,89,77,12,6,594,1024,140,89,77,12,6,1.0694444444444444,0.5257577910008142,594,1024,140,89,77,12,6,0.283835962015359,594,1024,140,89,77,12,6,0.283835962015359,0.0015938483287753,False,False
cmp_b0211.jpg,1024,768,73,36,28,7,3,1024,768,73,36,28,7,3,1.3333333333333333,0.3636365501376691,1024,768,73,36,28,7,3,0.1240081153151154,1024,768,73,36,28,7,3,0.1240081153151154,0.1844696558086197,False,False
cmp_b0212.jpg,1024,768,95,57,44,11,3,1024,768,95,57,44,11,3,1.3333333333333333,0.6303031723598987,1024,768,95,57,44,11,3,0.2051953800957785,1024,768,95,57,44,11,3,0.2051953800957785,0.0236780525919392,False,False
cmp_b0213.jpg,1024,768,104,59,48,12,3,1024,768,104,59,48,12,3,1.3333333333333333,0.6969698279154563,1024,768,104,59,48,12,3,0.1628517356442053,1024,768,104,59,48,12,3,0.1628517356442053,0.0,False,False
cmp_b0214.jpg,1024,768,130,69,57,16,2,1024,768,130,69,57,16,2,1.78125,0.314773007093533,1024,768,130,69,57,16,2,0.1646660915526708,1024,768,130,69,57,16,2,0.1646660915526708,0.1925890210560343,False,False
cmp_b0215.jpg,1024,768,171,78,64,13,3,1024,768,171,78,64,13,3,1.641025641025641,0.7300700682135339,1024,768,171,78,64,13,3,0.2494935963235714,1024,768,171,78,64,13,3,0.2494935963235714,0.0209758049881548,False,False
cmp_b0216.jpg,1024,768,136,68,62,13,5,1024,768,136,68,62,13,5,0.953846153846154,0.7949651377113282,1024,768,136,68,62,13,5,0.1504798943455569,1024,768,136,68,62,13,5,0.1504798943455569,0.029732017989675,False,False
cmp_b0217.jpg,1024,768,82,33,31,14,2,1024,768,82,33,31,14,2,1.1071428571428572,0.5216452391314702,1024,768,82,33,31,14,2,0.143100143442883,1024,768,82,33,31,14,2,0.143100143442883,0.0,False,False
cmp_b0218.jpg,1024,768,156,79,62,16,3,1024,768,156,79,62,16,3,1.2916666666666667,0.5681819688704585,1024,768,156,79,62,16,3,0.2758135021574058,1024,768,156,79,62,16,3,0.2758135021574058,0.2145964108654263,False,False
cmp_b0219.jpg,1024,768,168,87,73,15,4,1024,768,168,87,73,15,4,1.2166666666666666,0.8430303381450766,1024,768,168,87,73,15,4,0.2386965715507615,1024,768,168,87,73,15,4,0.2386965715507615,0.0,False,False
cmp_b0220.jpg,1024,768,100,53,48,11,4,1024,768,100,53,48,11,4,1.0909090909090908,0.856749338926448,1024,768,100,53,48,11,4,0.2001042914523289,1024,768,100,53,48,11,4,0.2001042914523289,0.0070606215264364,False,False
cmp_b0221.jpg,1024,768,165,90,76,21,3,1024,768,165,90,76,21,3,1.2063492063492065,0.244156045323292,1024,768,165,90,76,21,3,0.2319549536659063,1024,768,165,90,76,21,3,0.2319549536659063,0.0290602178252849,False,False
cmp_b0222.jpg,1024,768,129,75,67,18,3,1024,768,129,75,67,18,3,1.2407407407407407,0.4404042102845978,1024,768,129,75,67,18,3,0.2470137577555975,1024,768,129,75,67,18,3,0.2470137577555975,0.0058544293550413,False,False
cmp_b0223.jpg,1024,768,186,89,71,18,3,1024,768,186,89,71,18,3,1.3148148148148149,0.4323234066115008,1024,768,186,89,71,18,3,0.2285066776155206,1024,768,186,89,71,18,3,0.2285066776155206,0.0273634013697876,False,False
cmp_b0224.jpg,1024,768,134,77,72,18,4,1024,768,134,77,72,18,4,1.0,0.666666722222213,1024,768,134,77,72,18,4,0.1761446522040459,1024,768,134,77,72,18,4,0.1761446522040459,0.0,False,False
cmp_b0225.jpg,1024,768,95,52,44,12,3,1024,768,95,52,44,12,3,1.2222222222222223,0.7090910334251017,1024,768,95,52,44,12,3,1.1646110237591334,1024,768,95,52,44,12,3,1.0,0.1778278793423625,False,True
cmp_b0226.jpg,1024,768,122,62,56,13,3,1024,768,122,62,56,13,3,1.435897435897436,0.752447678385187,1024,768,122,62,56,13,3,0.1861107561977551,1024,768,122,62,56,13,3,0.1861107561977551,0.0432603544908045,False,False
cmp_b0227.jpg,1024,768,91,32,31,13,2,1024,768,91,32,31,13,2,1.1923076923076923,0.5790211904639753,1024,768,91,32,31,13,2,0.1142914669340389,1024,768,91,32,31,13,2,0.1142914669340389,0.1772684181188638,False,False
